,Category_ID,Title,Description,Address,Coordinates,Status_value,Status_label,Url
327,49,"începutul str. Braşovului, capătul podului Pocloş, pe trotuar, Târgu Mureș, judetul: Mures","Capac de canal şi suport de beton spart, pericol de prăbuşire şi accidentare pentru cel care calcă pe acesta.","Romania, Mures, Târgu Mureș, începutul str. Braşovului, capătul podului Pocloş, pe trotuar","46.53837720742565, 24.579033851623535",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/inceputul-str-brasovului-capatul-podului-poclos-pe-trotuar-targu-mures-mures/
328,57,"Piața Mărășești 2, Târgu Mureș, judetul: Mures","Groapa foarte adâncă în asfalt, s-a deformat janta și s-a umflat anvelopa. Oricum stare deplorabilă a carosabilului în mare parte din zona centrală a orașului.","Romania, Mures, Târgu Mureș, Piața Mărășești 2","46.55153420474611, 24.565107822418213",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/piata-marasesti-2-targu-mures-mures-2/
329,57,"Strada Prieteniei 7-9, Târgu Mureș, judetul: Mures","un canal deformat si intrat in pamant, zilnic toti oamenii care stau in zona sunt nevoiti sa treaca peste el.","Romania, Mures, Târgu Mureș, Strada Prieteniei 7-9","46.538923326825525, 24.582724571228027",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-prieteniei-7-9-targu-mures-mures/
330,57,"Godeanu, bl. 30, ap. 14, Târgu Mureș, judetul: Mures","Majoritarea pubelelor metalice de gunoi de pe toată lungimea străzii sînt sparte şi au roţile rupte sau blocate. Din această cauză containerele nu mai pot fi puse înapoi în spaţiile îngrădite şi acoperite amenajate şi rămîn pe carosabil iar gunoiul se revarsă pe stradă sau pe trotuare. Infect. Respectivele pubele nu au fost reparate sau înlocuite de la asfaltarea străzii din luna mai 2014. De fapt probleme au apărut imediat după asfaltare, cînd din cauza asfaltului de slabă calitate, roţile pubelelor încărcate se afundau în asfalt iar gunoierii pur şi simplu le lăsau pe carosabil sau pe trotuare şi nu le mai mutau înapoi sub acoperişuri.","Romania, Mures, Târgu Mureș, Godeanu, bl. 30, ap. 14","46.52534, 24.554400999999984",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/godeanu-bl-30-ap-14-targu-mures-mures/
331,50,"Buteanu Ion, Nr. 18, Târgu Mureș, judetul: Mures","Este vorba de Gradinita Randunica, unde in fiecare dimineata trebuie sa ma deplasez pe mijlocul strazii deaorece trotuarul este plin de masiniile celor care isi aduc copii la gradinita, iar multi copii de cls. 0, 1, 2 risca sa fie calcati deorece nu au loc pe trotuar. Nesimtire totala!","Romania, Mures, Târgu Mureș, Buteanu Ion, Nr. 18","46.52845199999999, 24.557331400000066",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/buteanu-ion-nr-18-targu-mures-mures/
332,44,"Bulevardul 1 Decembrie 1918 237, Târgu Mureș, judetul: Mures",Trotuarul inte Fortuna si Corina este foarte ingust aproape ca nu se poate circula.,"Romania, Mures, Târgu Mureș, Bulevardul 1 Decembrie 1918 237","46.53403757697055, 24.586265087127686",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1-decembrie-1918-237-targu-mures-mures-2/
333,57,"Piața Mărășești 1, Târgu Mureș, judetul: Mures",Pe banda 2 la iesirea din benzinarie este o gaura uriasa. Iti rupi masina daca intri in ea,"Romania, Mures, Târgu Mureș, Piața Mărășești 1","46.55148255703755, 24.565311670303345",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/piata-marasesti-1-targu-mures-mures-2/
334,44,"Strada Insulei 9, Târgu Mureș, judetul: Mures",Nu s-a schimbat multe de cand au venit si au pus canalizarea. Au uitat de strada si acum este si mai greu sa intram ca mai nou innotam in noroi si canalizarea nici nu e conectata. As dori sa intreb cate deceni sau regimuri trebuie sa asteptam ca sa rezolve canalizarea si sa asfalteze acesti 2 km ai zonei centrale?,"Romania, Mures, Târgu Mureș, Strada Insulei 9","46.551443, 24.546929999999975",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-insulei-9-targu-mures-mures/
335,56,"Strada Predeal 115, Târgu Mureș, judetul: Mures",Groapa nereparata de ani de zile la intersectia Predeal-Substejeris-Moldovei (la intrarea pe Moldovei inspre gradinita),"Romania, Mures, Târgu Mureș, Strada Predeal 115","46.535749853538555, 24.573980569839478",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-predeal-115-targu-mures-mures/
336,56,"Strada Înfrățirii 6, Târgu Mureș, judetul: Mures","In intersectia Infratirii-Muncii-Armoniei a fost efectuata o sapatura in anii trecuti. S-a refacut asfaltul dar probabil din cauza ca nu a fost compactat bine, a inceput sa se lase, fiind ca o groapa. De asemenea sunt probleme si cu carosabilul din jurul canalului pozitionat in mijlocul strazii. Mai mult, canalul nu este la acelasi nivel cu carosabilul.","Romania, Mures, Târgu Mureș, Strada Înfrățirii 6","46.53603768783336, 24.58418369293213",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-infratirii-6-targu-mures-mures/
337,56,"Strada Înfrățirii 6, Târgu Mureș, judetul: Mures","La orele de varf 7:30-9:00; 15:30-17:30 circulatia este mult ingreunata la trecerea de pietoni din intersectia Infratirii-Muncii-Armoniei. Pietonii trec tot cate unul, formandu-se coloana mare de masini pe ambele sensuri, uneori blocandu-se intersectia de la Fortuna. O solutie ar fi instalarea unui semafor cu buton. In aceste intervale orare sa functioneze cu temporizare prin buton iar in rest poate fi doar galben intermitent de avertizare trecere pietoni.","Romania, Mures, Târgu Mureș, Strada Înfrățirii 6","46.53607458955568, 24.584248065948486",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-infratirii-6-targu-mures-mures-2/
338,56,"Strada Armoniei 24, Târgu Mureș, judetul: Mures",Plin de gropi mari pe aleea din spatele blocurilor. Abia se poate circula.,"Romania, Mures, Târgu Mureș, Strada Armoniei 24","46.53731447284945, 24.583840370178223",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-armoniei-24-targu-mures-mures/
339,56,"Strada Secerei, Târgu Mureș 547176, judetul: Mures",Pe strada Secerei la intersectia cu Aleea Covasna este un canal lasat mult sub carosabil (in mijlocul strazii),"Romania, Mures, Târgu Mureș 547176, Strada Secerei","46.53434756207561, 24.572339057922363",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-secerei-targu-mures-547176-mures-2/
340,56,"Strada Dr. Vasile Lucaciu, Târgu Mureș, judetul: Mures",Pe aceasta strada nu este clar cine are prioritate si daca este sens giratoriu. Un indicatoriu cu drum cu prioritate ar fi util si marcat pe drum sensul mersului pentru ca de obicei si pe partea stanga se vireaza catre stanga si nimeni nu stie cum e corect.,"Romania, Mures, Târgu Mureș, Strada Dr. Vasile Lucaciu","46.56296189606249, 24.549121856689453",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-dr-vasile-lucaciu-targu-mures-mures/
341,49,"Bulevardul 1848, Târgu Mureș, judetul: Mures",Tobogan spart in parcul de lângă biserica.,"Romania, Mures, Târgu Mureș, Bulevardul 1848","46.5312679, 24.556861900000058",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1848-targu-mures-mures/
342,50,"Aleea Parcul Sportivilor 2, Târgu Mureș, judetul: Mures","As propune sa fie accesul permis in incinta parcului municipal cu cainele, mai putin in zona delimitata unde este locul de joaca pentru copii. Nu m-i se pare normal sa nu ai acces in parc cu cainele din moment ce la noi in oras nu sunt parcuri special amenajate pentru catei","Romania, Mures, Târgu Mureș, Aleea Parcul Sportivilor 2","46.54963796379422, 24.55065608024597",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/aleea-parcul-sportivilor-2-targu-mures-mures/
343,57,"Aleea Parcul Sportiviilor, Târgu Mureș, judetul: Mures","As propune ca in parcul municipal sa fie permis accesul cu cainele, sa ramana interzis accesul in spatiul de joaca pentru copii care este delimitat. Nu m-i se pare normal sa nu ai voie sa ai acces cu cainele in restul parcului avand in vedere ca in oras nu sunt parcuri special amenajate pentru catei","Romania, Mures, Târgu Mureș, Aleea Parcul Sportiviilor","46.5493564, 24.551194399999986",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/aleea-parcul-sportiviilor-targu-mures-mures/
344,44,"Strada Rodniciei 71, Târgu Mureș, judetul: Mures","In spatele blocului nr.71 de pe strada Rodniciei langa gardul terenului de fotbal al gimnaziului Tudor Vladimirescu a crescut un mar. Problema este ca in lunile august - septembrie, merele cad pe acoperisul din tabla al garajelor de sub el, facand zgomot foarte mare. Cel mai deranjant este noaptea cand din cauza zgomotului te trezesti din somn. Propunem taierea pomului, pentru ca oricum nu culege nimeni merele si plantarea in loc a unui arbore ornamental.","Romania, Mures, Târgu Mureș, Strada Rodniciei 71","46.53828126696386, 24.586308002471924",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-rodniciei-71-targu-mures-mures/
345,50,"Strada Cutezanței 57, Târgu Mureș, judetul: Mures","Biserica de lemn de langa Scoala generala Tudor Vladimirescu are montata o instalatie de sonorizare exterioara care se aude pana la 200-300 m departare, deranjand locatarii din zona. In fiecare duminica, slujba este difuzata la aceste boxe exterioare, desi enoriasii sunt doar in interiorul bisericii. Nu exista motive pentru difuzarea in afara lacasului de cult. Intelegem si suntem de acord cu situatiile in care merge foarte multa lume la biserica si aceasta devine neincapatoare: Pasti, Craciun sau alte ocazii. Sunt totusi persoane care nu doresc sa asiste la slujba sau persoane care doresc sa se odihneasca duminica dimineata sau persoane de alta religie. Consideram ca este lipsa de respect fata de acestia. Nu trebuie sa fim deranjati si obligati sa ascultam suljba daca noi nu dorim. Religia nu se face cu forta.","Romania, Mures, Târgu Mureș, Strada Cutezanței 57","46.53911520531068, 24.585471153259277",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-cutezantei-57-targu-mures-mures-2/
346,57,"Strada Bulevard 1848, Târgu Mureș, judetul: Mures","Parcul de langa biserica si din fata ansamblului Muresul din Dambul Pietros este degradat, exista multe elemente lipsa (balustrada, sipci) care pun in pericol siguranta copiilor. Mai ales cand vorbim aici de copii sub doi ani. Parintii trebuie sa fie cu ochii ca pe butelie, ceea ce nu mi se pare normal, vorbind despre un parc. In ambele parcuri exista aceasta problema,iar curatenie nu se face deloc.","Romania, Mures, Târgu Mureș, Strada Bulevard 1848","46.5312679, 24.556861900000058",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-bulevard-1848-targu-mures-mures/
347,56,"Bulevardul Pandurilor 71, Târgu Mureș 547176, judetul: Mures",In fata magazinului Profi este abandonat un Mercedes A Class. Creste iarba pe langa el.,"Romania, Mures, Târgu Mureș 547176, Bulevardul Pandurilor 71","46.53292309209569, 24.572854042053223",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-pandurilor-71-targu-mures-547176-mures/
348,49,"Strada Viile Dealului Mic, Târgu Mureș 540417, judetul: Mures",S-a schimbat teava de gaz si cea de apa si nu s-a mai asfaltat unde a fost spart asfaltul,"Romania, Mures, Târgu Mureș 540417, Strada Viile Dealului Mic","46.52677456245283, 24.560794830322266",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-viile-dealului-mic-targu-mures-540417-mures-5/
349,57,"Strada Secuilor Martiri 2B, Târgu Mureș, judetul: Mures","Leaganul situat in Parcul indragistitiilor e rupt in partea de sus, reprezentand un pericol imiment pentru copii care folosesc (mai ales pentru adultii care au stricat!!). Multumesc pentru remedierea problemei.","Romania, Mures, Târgu Mureș, Strada Secuilor Martiri 2B","46.55559946304116, 24.577960968017578",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-secuilor-martiri-2b-targu-mures-mures/
350,57,"Strada Tudor Vladimirescu 62-64, Târgu Mureș 547176, judetul: Mures",O masina Alfa Romeo gri fara numere sta nemiscat parcand intr-un loc care propabil nu-i rezervat pentru parcare.,"Romania, Mures, Târgu Mureș 547176, Strada Tudor Vladimirescu 62-64","46.53789750342146, 24.561127424240112",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-tudor-vladimirescu-62-64-targu-mures-547176-mures/
351,49,"Strada Piata Garii, Târgu Mureș, judetul: Mures","Buna ziua. Pe strada noastra au fost construite pe carosabil 7 Chioscuri sau nici nu stiu cum sa le spun. 4 din ele au fost daramate, si cei ce le detineau au facut o munca impecabila, au scos tot pana si fundatia, au curatat totul pana la asfalt. Insa una din ele a fost daramata doar partial, si ce a ramas a inceput sa miroasa. As dori daca se poate sa luati demersurile ca cei ce detin aceasta constructie sa vina si sa fac curat. A fost furtuna recent dsi vantul a inceput sa imprastie din gunoaiele ramase, prin parc. Am dori sa avem o zona curata. Si am avea nevoie de amplasarea de cosuri/tomberoane de gunoi in zona pentru a mentine curatenia. Va multumim frumos.","Romania, Mures, Târgu Mureș, Strada Piata Garii","46.5334568, 24.549784899999963",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-piata-garii-targu-mures-mures/
352,57,"Bulevardul 1 decembrie 1918 nr. 238, Târgu Mureș, judetul: Mures","La intrarea în bloc , ultima scară din ultimul bloc la ieșirea spre sighișoara pe partea dreaptă e bezna. Am cerut în mai multe rânduri montarea unui stâlp de iluminat însă au pus în parc. In apropierea scării problema tot a rămas. Multumesc","Romania, Mures, Târgu Mureș, Bulevardul 1 decembrie 1918 nr.238","46.5313159, 24.592581999999993",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1-decembrie-1918-nr-238-targu-mures-mures/
353,57,"Strada Șureanu 8, Târgu Mureș, judetul: Mures",În fața gimnaziului Liviu Rebreanu este un canal care ar trebui să fie acoperit.,"Romania, Mures, Târgu Mureș, Strada Șureanu 8",Coordonate,complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-sureanu-8-targu-mures-mures/
354,44,"Bulevardul 1848 22, Târgu Mureș, judetul: Mures",Ar fi bine sa fie puse containere de reciclare in apropierea blocurilor de 10 nivele.,"Romania, Mures, Târgu Mureș, Bulevardul 1848 22","46.53293785363422, 24.558606147766113",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1848-22-targu-mures-mures/
355,44,"Strada Parângului 2, Târgu Mureș 547176, judetul: Mures",Ar mai trebui 2 neoane in mijlocul parcului si cosurile de gunoi nu exista deloc,"Romania, Mures, Târgu Mureș 547176, Strada Parângului 2","46.53560962602176, 24.561846256256104",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-parangului-2-targu-mures-547176-mures/
356,50,"Strada Decebal 38, Târgu Mureș, judetul: Mures","Pe strada Decebal nr. 38, in spatele blocurilor, pe treptele de la bloc a fost turnat, in trpetate randuri, ulei ars. Dupa ce se usuca cineva unge din nou treptele. Din punctul meu de vedere este un act de vandalism si ar trebui luate masuri.","Romania, Mures, Târgu Mureș, Strada Decebal 38","46.559418, 24.54745700000001",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-decebal-38-targu-mures-mures-2/
357,56,"Strada Voinicenilor 47, Târgu Mureș, judetul: Mures","Pe strada Voinicenilor, intre Biserica Reformata si magazinul Timko este un acces auto la garajele si parcarea din spatele blocurilor de pe strada Decebal. La urcarea pe trotuar exista un marcaj pe asfalt care indica intrarea in parcarea de pe trotuar si accesul in spale blocurilor. Drumul este foarte ingust, nu incap doua masini una langa cealalta. As propune sa se monteze indicator de ""sens unic"" la intrarea dispre strada Voinicenilor respectiv indicator de ""interzis"" in capatul celalalt al aleei.","Romania, Mures, Târgu Mureș, Strada Voinicenilor 47","46.55965703968088, 24.54841375350952",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-voinicenilor-47-targu-mures-mures-2/
358,49,"Calea Sighișoarei, Târgu Mureș, judetul: Mures",Conducta de apa de pe strada Transilvania 40 a fost sparta accidental de un buldoexcavator de aproximativ 2 saptamani. In urma acestui accident e sapata o zona semnificativa in preajma blocului. De atunci nimeni nu a reparat spatiul spart. Atasat poze,"Romania, Mures, Târgu Mureș, Calea Sighișoarei","46.52692219436876, 24.58765983581543",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/calea-sighisoarei-targu-mures-mures-4/
359,57,"Strada Viile Dealul Mic 12, Târgu Mureș 547176, judetul: Mures","S-a spart a nu stiu cata oara teava de apa! Ori cei de la aquaserv nu isi fac bine treaba, ori trebuie schimbat limitarea de tonaj de la intrarea in strada. Asfaltul arata dezastru, si urmeaza sa fie reasfaltata ( candva) . Macar sa stim asa trebuie sa fie? Sparta din 2-2 luni pentru a repara o teava de apa? O zi frumoasa.","Romania, Mures, Târgu Mureș 547176, Strada Viile Dealul Mic 12","46.52580018174469, 24.561996459960938",pending,In curs de rezolvare,https://www.amper.org.ro/sesizari/sesizare/strada-viile-dealul-mic-12-targu-mures-547176-mures/
360,51,"Strada Măgurei 9, Târgu Mureș 547176, judetul: Mures",Nu este iluminat decent si multa mizerie. Hotii stau la panda in tufisuri. Parcul este lasat in paragina. Nu au unde se juca copiii. Ce putem face ca si comunitate sa ajutam si noi la amenajarea lui?,"Romania, Mures, Târgu Mureș 547176, Strada Măgurei 9","46.53560962602176, 24.562575817108154",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-magurei-9-targu-mures-547176-mures/
361,49,"Bulevardul 1848 23, Târgu Mureș, judetul: Mures","Langa blocul de pe Bulevardul 1848 ner.23 A, chiar pe spatiul verde s-a inceput o constructie monstruoasa. Pe locul acela functiona un chiosc de mica dimensiune, construit din lemn. Acest chiosc a fost demolat si in locul lui s-a inceput constructia, banuim, a unui magazin comercial. Cine a eliberat autorizatie de construire pe locul acela, care este spatiu verde, iar tot acolo se afla si o alee pietonala care duce spre gimnaziul Liviu Rebreanu. Constructia inceputa ocupa intregul spatiu verde si se intinde si in alee, micsorand spatiul pietonal. Proprietarul chioscului are autorizatie de constructie pentru constructia la acea dimensiune? Mentionez ca pe Bulevard se afla un sir intreg de magazine, nu va oportunitatea acelei constructii, cu atit mai mult ca se afla si in aproprierea unei Institutii de Invatamant.","Romania, Mures, Târgu Mureș, Bulevardul 1848 23","46.531956202583885, 24.558112621307373",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/bulevardul-1848-23-targu-mures-mures/
362,52,"Strada Viile Dealului Mic, Târgu Mureș 540417, judetul: Mures","Buna ziua, Marginea padurii e plina de saci umplute cu gunoi menajer, moloz, si diferite reziduri gospodaresti! Rog dupa ce verificati situatia sa se infiinteze locuri speciale pentru aruncarea gunoiului, zona fiind frecvent vizitata de oameni pentru a petrece zilele libere in aer liber. Pentru a stopa aruncarea saciilor cu moloz o solutie ar fii ca cei de la salubriserv sa ridice si acest gen de gunoi din fata caselor. Cu aceasta ocazie verificati va rog si mormanul de gunoi ingradit de la capatul strazii Viile dealul mic, spre statia de gaz, unde zilnic se aprinde focul pentru arderea acestora. Multumesc, o zi frumoasa.","Romania, Mures, Târgu Mureș 540417, Strada Viile Dealului Mic","46.51705950058313, 24.58087921142578",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-viile-dealului-mic-targu-mures-540417-mures-4/
363,45,"Pandurilor, nr 46, Târgu Mureș, judetul: Mures",Va rog sa montati un cort anti-canicula si in statia Panduru de langa MBO City. Va multumesc,"Romania, Mures, Târgu Mureș, Pandurilor, nr 46","46.533264, 24.573294000000033",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/pandurilor-nr-46-targu-mures-mures/
364,57,"Strada Tudor Vladimirescu 112, Târgu Mureș, judetul: Mures",Intre Dacia siVulcanizare rr fi utile cosuri de gunoi pe amble sensuri de circulatie. Circula copii care isi mai arunca gunoiul in Poclos si oameni cu animale de companie care nu au unde sa isi arunce pungutele cu nevoile animalelor.,"Romania, Mures, Târgu Mureș, Strada Tudor Vladimirescu 112","46.53645098569106, 24.571094512939453",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-tudor-vladimirescu-112-targu-mures-mures/
365,57,"Strada Negoiului 8, Târgu Mureș, judetul: Mures",Oglinda de trafic in intersectia strazi Negoiului cu strada Semenic,"Romania, Mures, Târgu Mureș, Strada Negoiului 8","46.53877572752936, 24.591457843780518",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-negoiului-8-targu-mures-mures/
366,57,"Strada Rămurele 59, Târgu Mureș, judetul: Mures",Asfalt deteriorat pe o portiune de circa 10 m si trotuarul necesita mici reparatii dale rearanjate,"Romania, Mures, Târgu Mureș, Strada Rămurele 59","46.53839196748164, 24.59115743637085",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-ramurele-59-targu-mures-mures/
367,57,"Strada semenic, Târgu Mureș, judetul: Mures",Parte carosabila deteriorat pe o prtiune de 1o m si trotuarul necesita mici reparatii dale rearanjate,"Romania, Mures, Târgu Mureș, Strada semenic","46.53833292723357, 24.591264724731445",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-semenic-targu-mures-mures/
368,44,"str. General Traian Mosoiu, Târgu Mureș 540039, judetul: Mures",Asfaltul pe strada General Traian Mosoiu este foarte deteriorat. Fiind o strada foarte aglomerata propun reabilitarea completa a strazii.,"Romania, Mures, Târgu Mureș 540039, str. General Traian Mosoiu","46.5460455, 24.553350300000034",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/str-general-traian-mosoiu-targu-mures-540039-mures/
369,50,"Constantin Hagi Stoian, Târgu Mureș, judetul: Mures","Buna La intrare dinspre strada Voinicenilor in strada Hagi Constantin Stoian si toata porțiunea de la inceputul drumului isi parchează masinile de transport materiale de constructii si blochează intrarea în strada a locatarilor acelei zone aceasta societate care se ocupa cu vanzarea materialelor de constructii are sediul pe partea cealalata a drumului nicidecum nu are legatura cu strada Constantin Hagi Stoian si are o flota destul de mare de la camionetă până la camioane cu remorcă. Va rog să luati atitudine, noi tot le am spus dar se pare ca puterea banului creste ignoranță fata de ceilalti , totusi este un cartier rezidențial. Ca multumesc","Romania, Mures, Târgu Mureș, Constantin Hagi Stoian","46.57351999999999, 24.542932000000064",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/constantin-hagi-stoian-targu-mures-mures/
370,57,"Strada Mioritei, Târgu Mureș, judetul: Mures",Trotuarul de pe strada Mioritei este catastrofala.Ar trebui reparata. Nu sunt cosuri de gunoi. Toata mizeria se arunca pe jos.,"Romania, Mures, Târgu Mureș, Strada Mioritei","46.5428186, 24.54072610000003",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-mioritei-targu-mures-mures/
371,49,"Cutezantei 57, Târgu Mureș, judetul: Mures","In spatele imobilului aste necesara asfaltarea datorita faptului betonul s-a transformat in pietris atat ca urmare a vechimii cat si a lucrarilor care s-au facut pe strada Cutezantei in 2016, dar si din cauza faptului ca la fiecare ploaie se formeaza balti si noroi. La darea in folosinta a locurilor de parcare acoperite (copertine) am primit promisiuni de asfaltare...nerezolvate de 4 ani","Romania, Mures, Târgu Mureș, Cutezantei 57","46.5393339, 24.58558400000004",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/cutezantei-57-targu-mures-mures/
372,57,"Slatina, Târgu Mureș, judetul: Mures","Trotuarul de la str.slatina colt cu bdul 1848 este erodat. Cu ocazia lucrarilor executate de catre Compania Aquaserv, acesta a fost si mai tare distrus.","Romania, Mures, Târgu Mureș, Slatina","46.5343542, 24.557864600000016",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/slatina-targu-mures-mures/
373,56,"Parangului, Târgu Mureș, judetul: Mures","Sensul giratoriu Bdul 1848 cu str.Parangului. In vederea asigurarii sigurantei pietonilor angajati in traversarea bdul 1848, se propune instalarea de bampere in vederea reducerii vitezei la trecerea de pietoni. De ex.: cand o masina coboara in viteza de pe bdul 1848 nu sunt vizibili pietonii angajati in traversare.","Romania, Mures, Târgu Mureș, Parangului","46.5338723, 24.561262700000043",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/parangului-targu-mures-mures/
374,56,"Strada Rozmarinului 8, Târgu Mureș, judetul: Mures",Mai nou str. Rozmarinului este folosita pe timp de zi drept varianta ocolitoare a semafoarelor de pe GH.Doja.Partea strazii de catre garaje ar trebui sa fie transformata in sens unic cu directia spre centru si partea de catre gh doja ar trebui sa fie cu sens unic catre combinat.,"Romania, Mures, Târgu Mureș, Strada Rozmarinului 8","46.526191412462296, 24.53949809074402",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-rozmarinului-8-targu-mures-mures/
375,49,"Strada Rozmarinului, Târgu Mureș, judetul: Mures","In urma renovarii de la gara CFR, camioanele de tonaj mare au iesit pe str Rozmarinului si chiar in curba sa rupt asfaltul si exista o groapa din ce in ce mai mare.","Romania, Mures, Târgu Mureș, Strada Rozmarinului","46.5248099, 24.53390319999994",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-rozmarinului-targu-mures-mures/
376,49,"Strada Rozmarinului 8, Târgu Mureș, judetul: Mures","Parcul de pe str. Rozmarinului arata groaznic. Dupa ce ca a fost gandit prost,pt ca are 4 iesiri ,2 din ele dau direct in tomberoanele de gunoi,sunt doar 4 banci puse sub nuc,iar daca copilul se joaca in cealalta parte a parcului nu il mai vezi,sa facut baza pt stalpi de iluminat pt. care nu sau mai adus stalpii iar copii se joaca pe langa cablurile de curent care atarna afara iar cineva sa gandit ca fiecare parinte care vrea sa isi dea copilul pe topogan vrea sa il bage si in nisip, pt. ca toate coborarile de pe.tobogan sunt cu iesire in nisip.Trebuie regandit parcul,sa mai fie puse banci,sa fie o singura zona cu nisip si ieairile de pe.tobogan sa se faca pe covor de cauciuc nu in nisip.","Romania, Mures, Târgu Mureș, Strada Rozmarinului 8","46.52551967496756, 24.53618288040161",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-rozmarinului-8-targu-mures-mures-2/
377,44,"Str Tisei,Nr 1, Târgu Mureș, judetul: Mures",Cât timp ne mai faceți să mai pierdem in trafic pt un sens giratoriu de la intrarea în Unirii?,"Romania, Mures, Târgu Mureș, Str Tisei,Nr 1","46.559374, 24.548685999999975",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/str-tiseinr-1-targu-mures-mures/
378,57,"C-tin Romanu Vivu nr11, Târgu Mureș, judetul: Mures",O problema sunt ciorile aflate in numar foarte mare in cartier.sint iubitoare de fauna si flora dar acestea fiind in numar mare fac o galagie de nedescris,"Romania, Mures, Târgu Mureș, C-tin Romanu Vivu nr11","46.555528, 24.575000000000045",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/c-tin-romanu-vivu-nr11-targu-mures-mures/
379,57,"Strada Grădinarilor, Târgu Mureș 547176, judetul: Mures","O masina lovita urat (Matiz rosu cu numar MS07JNT) e parcata pe trotuar de foarte mult timp, care ocupa trotuarul si conform standardelor politiei locale ""un carucior de copii nu poate sa treaca langa"". Cerem ridicarea masinii lovite care ocupa dejaba un loc in spatiul public.","Romania, Mures, Târgu Mureș 547176, Strada Grădinarilor","46.53749897687209, 24.560580253601074",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-gradinarilor-targu-mures-547176-mures/
380,57,"Strada Koós Ferenc 6-8, Târgu Mureș 547176, judetul: Mures","Parcarea pentru masini nu este marcata. Din aceasta cauza masinile sunt parcate auirea si ocupa mult mai mult decat trebuia. Cerem sa fie marcate locurile de parcare, dar corect (!!!), adica totusi sa fie si loc pentru o masina...","Romania, Mures, Târgu Mureș 547176, Strada Koós Ferenc 6-8","46.527210075450796, 24.555537700653076",complete,Rezolvat,https://www.amper.org.ro/sesizari/sesizare/strada-koos-ferenc-6-8-targu-mures-547176-mures/
